species,decimalLatitude,decimalLongitude,geometry,index_right,latitude,longitude,temp,precip,nitrogen,dist_km
Bombus terrestris,51.444447,11.947701,POINT (11.947701 51.444447),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.065199089027377
Bombus terrestris,51.33704,11.94942,POINT (11.94942 51.33704),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.06176000323834432
Bombus terrestris,51.455273,11.956068,POINT (11.956068 51.455273),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07873198303739047
Bombus terrestris,51.481289,11.898923,POINT (11.898923 51.481289),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08129613428693705
Bombus terrestris,51.472939,11.972373,POINT (11.972373 51.472939),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10275188003146007
Bombus terrestris,51.404671,11.963285,POINT (11.963285 51.404671),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06345714668971555
Bombus terrestris,51.419765,11.900234,POINT (11.900234 51.419765),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.01976638512728069
Bombus terrestris,51.20297,11.758078,POINT (11.758078 51.20297),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10569898289008961
Bombus terrestris,51.464088,11.918922,POINT (11.918922 51.464088),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06682300373374246
Bombus terrestris,51.389084,11.784645,POINT (11.784645 51.389084),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.018839720831267066
Bombus terrestris,51.467979,11.987911,POINT (11.987911 51.467979),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11112825186243219
Bombus terrestris,51.473701,11.956834,POINT (11.956834 51.473701),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09306954903189335
Bombus terrestris,51.485928,11.955976,POINT (11.955976 51.485928),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1025521026600644
Bombus terrestris,51.488094,11.978234,POINT (11.978234 51.488094),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1178181293010532
Bombus terrestris,51.482784,11.969511,POINT (11.969511 51.482784),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10809703870597319
Apis mellifera,51.485149,11.962469,POINT (11.962469 51.485149),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10560647784108808
Apis mellifera,51.489404,11.961073,POINT (11.961073 51.489404),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10827274146801849
Apis mellifera,51.486694,11.941264,POINT (11.941264 51.486694),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0960133705897269
Apis mellifera,51.417304,11.902296,POINT (11.902296 51.417304),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.01745565902508687
Apis mellifera,51.474868,11.985426,POINT (11.985426 51.474868),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11359057575345027
Apis mellifera,51.460919,11.975892,POINT (11.975892 51.460919),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09731762545911067
Apis mellifera,51.497569,11.958375,POINT (11.958375 51.497569),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11369850652493192
Apis mellifera,51.488168,11.970725,POINT (11.970725 51.488168),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1130292964191164
Apis mellifera,51.489403,11.962386,POINT (11.962386 51.489403),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10901793157550176
Apis mellifera,51.2,11.74,POINT (11.74 51.2),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.1166190378969014
Apis mellifera,51.476922,11.962619,POINT (11.962619 51.476922),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0991873643414345
Apis mellifera,51.497406,11.818226,POINT (11.818226 51.497406),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.099096497980503
Apis mellifera,51.480029,11.70096,POINT (11.70096 51.480029),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.12733248776726466
Apis mellifera,51.489412,11.933578,POINT (11.933578 51.489412),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09550909814253587
Apis mellifera,51.489432,11.933774,POINT (11.933774 51.489432),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.095596891685872
Apis mellifera,51.490039,11.934065,POINT (11.934065 51.490039),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09626757369956301
Apis mellifera,51.489163,11.933708,POINT (11.933708 51.489163),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09532192734622916
Apis mellifera,51.456874,11.897829,POINT (11.897829 51.456874),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.05691542073111701
Apis mellifera,51.491453,11.917536,POINT (11.917536 51.491453),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09311907701969686
Apis mellifera,51.491324,11.916696,POINT (11.916696 51.491324),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09283765072426176
Apis mellifera,51.491591,11.914684,POINT (11.914684 51.491591),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09276061199129818
Apis mellifera,51.491645,11.914649,POINT (11.914649 51.491645),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09280840062192627
Apis mellifera,51.488083,11.92042,POINT (11.92042 51.488083),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0904189763766478
Apis mellifera,51.456524,11.887403,POINT (11.887403 51.456524),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0579106810959804
Apis mellifera,51.467519,11.994694,POINT (11.994694 51.467519),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11630033962547434
Apis mellifera,51.448589,11.991019,POINT (11.991019 51.448589),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10317630193993119
Apis mellifera,51.486586,11.934461,POINT (11.934461 51.486586),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09319171592475761
Apis mellifera,51.488545,11.934239,POINT (11.934239 51.488545),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09493432543606432
Apis mellifera,51.488505,11.934188,POINT (11.934188 51.488505),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09487862967497421
Apis mellifera,51.49225,11.942303,POINT (11.942303 51.49225),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1014869760560439
Apis mellifera,51.486969,11.941839,POINT (11.941839 51.486969),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09650963103235113
Apis mellifera,51.498093,11.944679,POINT (11.944679 51.498093),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10778891264874958
Apis mellifera,51.468854,11.989265,POINT (11.989265 51.468854),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11273470424407964
Apis mellifera,51.495842,11.941389,POINT (11.941389 51.495842),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10439702239528094
Apis mellifera,51.491886,11.942603,POINT (11.942603 51.491886),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10128204483026797
Apis mellifera,51.484169,11.902372,POINT (11.902372 51.484169),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08420241650333125
Apis mellifera,51.458782,11.947982,POINT (11.947982 51.458782),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07587882344897043
Apis mellifera,51.46563,11.965472,POINT (11.965472 51.46563),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09270318054953564
Apis mellifera,51.464687,11.967711,POINT (11.967711 51.464687),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09364393995342035
Apis mellifera,51.390075,11.985151,POINT (11.985151 51.390075),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08572746599544319
Apis mellifera,51.468498,11.773612,POINT (11.773612 51.468498),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.07340505805460404
Apis mellifera,51.469118,11.776312,POINT (11.776312 51.469118),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.07306448705082674
Apis mellifera,51.493375,11.978263,POINT (11.978263 51.493375),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.12183590519218992
Apis mellifera,51.489867,11.937236,POINT (11.937236 51.489867),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09727588285386912
Apis mellifera,51.386902,11.984729,POINT (11.984729 51.386902),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08573541301585874
Apis mellifera,51.496684,11.81683,POINT (11.81683 51.496684),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.09813788644555477
Apis mellifera,51.490156,11.943225,POINT (11.943225 51.490156),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09998252327782106
Apis mellifera,51.356674,11.991656,POINT (11.991656 51.356674),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10138029696149105
Apis mellifera,51.464314,11.96747,POINT (11.96747 51.464314),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09321207805858861
Apis mellifera,51.458591,11.947937,POINT (11.947937 51.458591),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07570245207389195
Apis mellifera,51.480894,11.82469,POINT (11.82469 51.480894),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.08457798375463968
Apis mellifera,51.480894,11.82469,POINT (11.82469 51.480894),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.08457798375463968
Apis mellifera,51.465672,11.949246,POINT (11.949246 51.465672),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08208520024949637
Apis mellifera,51.434037,11.954795,POINT (11.954795 51.434037),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0645058865065809
Apis mellifera,51.480325,11.955409,POINT (11.955409 51.480325),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09758208291484775
Apis mellifera,51.439098,11.950798,POINT (11.950798 51.439098),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06410218723257616
Apis mellifera,51.493681,11.947636,POINT (11.947636 51.493681),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10509670906836514
Apis mellifera,51.489511,11.960875,POINT (11.960875 51.489511),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10824964085852766
Apis mellifera,51.488754,11.958552,POINT (11.958552 51.488754),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10632783840556592
Apis mellifera,51.488422,11.961564,POINT (11.961564 51.488422),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10774310270267927
Apis mellifera,51.488325,11.960049,POINT (11.960049 51.488325),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10680443823175488
Apis mellifera,51.488451,11.961583,POINT (11.961583 51.488451),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10777775879094773
Apis mellifera,51.488655,11.96235,POINT (11.96235 51.488655),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10838464616817524
Apis mellifera,51.489379,11.960748,POINT (11.960748 51.489379),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10806907580339625
Apis mellifera,51.489312,11.96044,POINT (11.96044 51.489312),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10784074806862158
Apis mellifera,51.490365,11.959936,POINT (11.959936 51.490365),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10843503733111257
Apis mellifera,51.488487,11.961862,POINT (11.961862 51.488487),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10796692184646217
Apis mellifera,51.488785,11.958582,POINT (11.958582 51.488785),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10637023525874235
Apis mellifera,51.488364,11.960096,POINT (11.960096 51.488364),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10686311670543636
Apis mellifera,51.48862,11.962232,POINT (11.962232 51.48862),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10828816289881257
Apis mellifera,51.48863,11.962246,POINT (11.962246 51.48863),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10830439241323665
Apis mellifera,51.488482,11.961767,POINT (11.961767 51.488482),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10790841771150105
Apis mellifera,51.488479,11.961767,POINT (11.961767 51.488479),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10790595780585926
Apis mellifera,51.488484,11.961766,POINT (11.961766 51.488484),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10790948527353957
Apis mellifera,51.488318,11.961637,POINT (11.961637 51.488318),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10769953060714837
Apis mellifera,51.48832,11.961848,POINT (11.961848 51.48832),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10782206408708968
Apis mellifera,51.489554,11.96075,POINT (11.96075 51.489554),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10821497778034245
Apis mellifera,51.488484,11.96176,POINT (11.96176 51.488484),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10790605106295081
Apis mellifera,51.488484,11.96176,POINT (11.96176 51.488484),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10790605106295081
Apis mellifera,51.488605,11.962221,POINT (11.962221 51.488605),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10826956574217939
Apis mellifera,51.489364,11.960434,POINT (11.960434 51.489364),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10788045630233714
Apis mellifera,51.489268,11.960495,POINT (11.960495 51.489268),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10783515590474509
Apis mellifera,51.48919,11.959601,POINT (11.959601 51.48919),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10727131630123797
Apis mellifera,51.489177,11.959539,POINT (11.959539 51.489177),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10722606889185012
Apis mellifera,51.488325,11.961427,POINT (11.961427 51.488325),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10758523111468803
Apis mellifera,51.488551,11.961959,POINT (11.961959 51.488551),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807496140179937
Apis mellifera,51.488551,11.961957,POINT (11.961957 51.488551),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807381482116929
Apis mellifera,51.48855,11.961955,POINT (11.961955 51.48855),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807184890155042
Apis mellifera,51.488551,11.961959,POINT (11.961959 51.488551),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807496140179937
Apis mellifera,51.488555,11.961956,POINT (11.961956 51.488555),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807651900852448
Apis mellifera,51.488357,11.961864,POINT (11.961864 51.488357),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10786154989151762
Apis mellifera,51.488356,11.961864,POINT (11.961864 51.488356),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10786073072254236
Apis mellifera,51.488584,11.962203,POINT (11.962203 51.488584),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10824203557306568
Apis mellifera,51.488826,11.958548,POINT (11.958548 51.488826),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10638574425175963
Apis mellifera,51.489337,11.960424,POINT (11.960424 51.489337),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10785248882153811
Apis mellifera,51.488356,11.961623,POINT (11.961623 51.488356),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10772268500645855
Apis mellifera,51.488356,11.961624,POINT (11.961624 51.488356),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10772325706179153
Apis mellifera,51.488298,11.961666,POINT (11.961666 51.488298),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1076997324044966
Apis mellifera,51.488295,11.96167,POINT (11.96167 51.488295),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10769956325352636
Apis mellifera,51.488376,11.961527,POINT (11.961527 51.488376),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10768421010064871
Apis mellifera,51.488375,11.961529,POINT (11.961529 51.488375),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10768453215759392
Apis mellifera,51.488369,11.961809,POINT (11.961809 51.488369),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10783984719017388
Apis mellifera,51.289644,11.944008,POINT (11.944008 51.289644),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.045210074098588585
Apis mellifera,51.304163,11.827975,POINT (11.827975 51.304163),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.028283054891578195
Apis mellifera,51.323719,11.956837,POINT (11.956837 51.323719),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.061587624812132265
Apis mellifera,51.472939,11.972373,POINT (11.972373 51.472939),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10275188003146007
Apis mellifera,51.458656,11.948048,POINT (11.948048 51.458656),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07582306139954959
Apis mellifera,51.478401,11.955509,POINT (11.955509 51.478401),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09606230208567668
Apis mellifera,51.458321,11.948324,POINT (11.948324 51.458321),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0757400027528376
Apis mellifera,51.245438,11.953076,POINT (11.953076 51.245438),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.07611881252357777
Apis mellifera,51.489074,11.961761,POINT (11.961761 51.489074),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10839095256062892
Apis mellifera,51.434384,11.972544,POINT (11.972544 51.434384),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08028008091675062
Apis mellifera,51.424132,11.986769,POINT (11.986769 51.424132),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09006227170685921
Apis mellifera,51.202261,11.748978,POINT (11.748978 51.202261),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.11025496181578219
Apis mellifera,51.320094,11.833411,POINT (11.833411 51.320094),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.03898799503693357
Apis mellifera,51.321106,11.836637,POINT (11.836637 51.321106),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.04228159179832348
Apis mellifera,51.466827,11.966836,POINT (11.966836 51.466827),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09451401390799417
Apis mellifera,51.488598,11.966232,POINT (11.966232 51.488598),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11061773559425604
Apis mellifera,51.488562,11.962096,POINT (11.962096 51.488562),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10816256773949388
Apis mellifera,51.32073,11.836381,POINT (11.836381 51.32073),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.04187254543253751
Apis mellifera,51.481159,11.981405,POINT (11.981405 51.481159),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11495023839035722
Apis mellifera,51.462357,11.98889,POINT (11.98889 51.462357),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10858097231559358
Apis mellifera,51.458271,11.948166,POINT (11.948166 51.458271),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07560074733096611
Apis mellifera,51.236244,11.953059,POINT (11.953059 51.236244),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.0829462778972008
Apis mellifera,51.336967,11.94958,POINT (11.94958 51.336967),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.06184444590260467
Apis mellifera,51.469067,11.876344,POINT (11.876344 51.469067),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07300586842850777
Apis mellifera,51.466413,11.990801,POINT (11.990801 51.466413),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1124967029294654
Apis mellifera,51.213181,11.734262,POINT (11.734262 51.213181),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10889914327027514
Apis mellifera,51.213181,11.734262,POINT (11.734262 51.213181),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10889914327027514
Apis mellifera,51.223197,11.98537,POINT (11.98537 51.223197),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.11483352171295452
Apis mellifera,51.488598,11.966232,POINT (11.966232 51.488598),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11061773559425604
Apis mellifera,51.488598,11.966232,POINT (11.966232 51.488598),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11061773559425604
Apis mellifera,51.376396,11.910369,POINT (11.910369 51.376396),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.02578109728075832
Apis mellifera,51.367676,11.877349,POINT (11.877349 51.367676),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.03947035314004301
Apis mellifera,51.376396,11.910369,POINT (11.910369 51.376396),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.02578109728075832
Apis mellifera,51.367514,11.877381,POINT (11.877381 51.367514),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.03958483746335131
Apis mellifera,51.367537,11.877468,POINT (11.877468 51.367537),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.039516292753748974
Apis mellifera,51.493711,11.954581,POINT (11.954581 51.493711),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1084473931544677
Apis mellifera,51.487815,11.948928,POINT (11.948928 51.487815),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10052573505824192
Apis mellifera,51.474194,11.997687,POINT (11.997687 51.474194),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1226682501913184
Apis mellifera,51.458267,11.948286,POINT (11.948286 51.458267),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07567417713460785
Apis mellifera,51.451389,11.939453,POINT (11.939453 51.451389),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06478710157122351
Apis mellifera,51.336327,11.947244,POINT (11.947244 51.336327),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.05959569166474974
Apis mellifera,51.476219,11.967577,POINT (11.967577 51.476219),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10186258827459803
Apis mellifera,51.215553,11.775058,POINT (11.775058 51.215553),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.08805338819715909
Apis mellifera,51.453884,11.770845,POINT (11.770845 51.453884),2,51.4,11.8,4.476254374517205,1.373574402679758,50.0,0.06126581004932894
Apis mellifera,51.498551,11.950581,POINT (11.950581 51.498551),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11077335944169983
Apis mellifera,51.311258,11.811025,POINT (11.811025 51.311258),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.015757321758475204
Apis mellifera,51.466726,11.990765,POINT (11.990765 51.466726),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.1126527598463537
Apis mellifera,51.478897,11.964628,POINT (11.964628 51.478897),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10198781786566788
Apis mellifera,51.482827,11.97827,POINT (11.97827 51.482827),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11395834690359573
Apis mellifera,51.203528,11.754252,POINT (11.754252 51.203528),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10676950073874025
Apis mellifera,51.203142,11.754514,POINT (11.754514 51.203142),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10700676782334628
Apis mellifera,51.458736,11.947721,POINT (11.947721 51.458736),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07567834258888276
Apis mellifera,51.488598,11.966232,POINT (11.966232 51.488598),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11061773559425604
Apis mellifera,51.473701,11.956834,POINT (11.956834 51.473701),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09306954903189335
Apis mellifera,51.490462,11.985007,POINT (11.985007 51.490462),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.12413526289092987
Apis mellifera,51.2155,11.734392,POINT (11.734392 51.2155),0,51.3,11.8,4.437247004489247,1.320091878885887,50.0,0.10697971613347958
Apis mellifera,51.488806,11.961174,POINT (11.961174 51.488806),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10783674657555095
Apis mellifera,51.491332,11.948556,POINT (11.948556 51.491332),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10343703089319704
Apis mellifera,51.489326,11.960479,POINT (11.960479 51.489326),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10787420320447261
Apis mellifera,51.494525,11.948123,POINT (11.948123 51.494525),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10606978247361908
Apis mellifera,51.326965,11.968501,POINT (11.968501 51.326965),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.07361724136369245
Apis mellifera,51.485077,11.966644,POINT (11.966644 51.485077),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10807182178995471
Apis mellifera,51.469162,11.968978,POINT (11.968978 51.469162),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09767981740359544
Apis mellifera,51.48896,11.959679,POINT (11.959679 51.48896),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.10712359516465046
Apis mellifera,51.464753,11.95763,POINT (11.95763 51.464753),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08668430024520223
Apis mellifera,51.466858,11.961322,POINT (11.961322 51.466858),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09072144094975733
Apis mellifera,51.469397,11.968705,POINT (11.968705 51.469397),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09765408662211858
Apis mellifera,51.455265,11.956103,POINT (11.956103 51.455265),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.0787512973480429
Apis mellifera,51.425014,11.987206,POINT (11.987206 51.425014),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.09072258060703497
Apis mellifera,51.457649,11.958357,POINT (11.958357 51.457649),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.08203015695462533
Apis mellifera,51.44442,11.947772,POINT (11.947772 51.44442),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06523266347467518
Apis mellifera,51.311226,11.851905,POINT (11.851905 51.311226),1,51.3,11.9,4.547798075087366,1.3516606514452016,50.0,0.049387772788414074
Apis mellifera,51.444439,11.947701,POINT (11.947701 51.444439),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.06519363559428455
Apis mellifera,51.455273,11.956068,POINT (11.956068 51.455273),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.07873198303739047
Apis mellifera,51.478564,11.986581,POINT (11.986581 51.478564),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.11691266679449162
Apis mellifera,51.421786,11.935281,POINT (11.935281 51.421786),3,51.4,11.9,4.584967825995968,1.4000924039465457,50.0,0.041465392280791304
