time,step,latitude,longitude,precip,temp,ssrd,number,surface,nitrogen,site_id
2018-12-07,1 days 00:00:00,51.4,11.9,6.2195897,7.676361,456948.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-07,1 days 00:00:00,51.3,11.8,5.96101,7.381439,517464.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-07,1 days 00:00:00,51.3,11.9,5.782777,7.6958923,497092.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 01:00:00,51.4,11.8,0.0,6.3697815,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 01:00:00,51.4,11.9,0.0,6.6393127,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 01:00:00,51.3,11.8,0.0,6.363922,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 01:00:00,51.3,11.9,0.0,6.643219,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 02:00:00,51.4,11.8,0.0,5.646515,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 02:00:00,51.4,11.9,0.0,5.8613586,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 02:00:00,51.3,11.8,0.0,5.6523743,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 02:00:00,51.3,11.9,0.0,5.8750305,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 03:00:00,51.4,11.8,0.00067427754,5.4454956,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 03:00:00,51.4,11.9,0.00014901161,5.5978394,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 03:00:00,51.3,11.8,0.00085681677,5.4435425,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 03:00:00,51.3,11.9,0.00055506825,5.605652,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 04:00:00,51.4,11.8,0.0019222498,5.254303,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 04:00:00,51.4,11.9,0.0010058284,5.4086,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 04:00:00,51.3,11.8,0.0019446015,5.2445374,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 04:00:00,51.3,11.9,0.0011138618,5.4066467,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 05:00:00,51.4,11.8,0.0027790666,5.1322937,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 05:00:00,51.4,11.9,0.0018626451,5.278778,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 05:00:00,51.3,11.8,0.0028014183,5.1362,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 05:00:00,51.3,11.9,0.0019744039,5.290497,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 06:00:00,51.4,11.8,0.0030621886,5.0397644,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 06:00:00,51.4,11.9,0.0021532178,5.172577,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 06:00:00,51.3,11.8,0.0028014183,5.035858,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 06:00:00,51.3,11.9,0.0019744039,5.1803894,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 07:00:00,51.4,11.8,0.0030621886,5.2096863,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 07:00:00,51.4,11.9,0.0021532178,5.3092957,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 07:00:00,51.3,11.8,0.0028014183,5.1667175,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 07:00:00,51.3,11.9,0.0019744039,5.281952,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 08:00:00,51.4,11.8,0.004597008,5.8091736,60788.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 08:00:00,51.4,11.9,0.0031515956,5.928314,61428.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 08:00:00,51.3,11.8,0.0056251884,5.7330017,65424.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 08:00:00,51.3,11.9,0.0037327409,5.8697205,66160.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 09:00:00,51.4,11.8,0.015124679,6.214386,377052.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 09:00:00,51.4,11.9,0.010766089,6.368683,381808.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 09:00:00,51.3,11.8,0.019274652,6.1929016,400122.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 09:00:00,51.3,11.9,0.013574958,6.355011,405174.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 10:00:00,51.4,11.8,0.02747029,6.6056824,832084.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 10:00:00,51.4,11.9,0.019937754,6.8146667,831978.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 10:00:00,51.3,11.8,0.033974648,6.59787,863578.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 10:00:00,51.3,11.9,0.024572015,6.820526,863592.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 11:00:00,51.4,11.8,0.03721565,6.773773,1412488.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 11:00:00,51.4,11.9,0.02796948,6.9534607,1402988.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 11:00:00,51.3,11.8,0.047139823,6.7190857,1462956.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 11:00:00,51.3,11.9,0.035613775,6.9183044,1457902.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 12:00:00,51.4,11.8,0.04313886,7.184387,2090298.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 12:00:00,51.4,11.9,0.03270805,7.350403,2100200.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 12:00:00,51.3,11.8,0.056430697,7.1296997,2152860.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 12:00:00,51.3,11.9,0.04322827,7.3015747,2167446.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 13:00:00,51.4,11.8,0.04659593,7.3313904,2557482.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 13:00:00,51.4,11.9,0.034853816,7.5325623,2573264.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 13:00:00,51.3,11.8,0.057905912,7.278656,2616802.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 13:00:00,51.3,11.9,0.043988228,7.4739685,2635934.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 14:00:00,51.4,11.8,0.35649538,6.912262,2807314.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 14:00:00,51.4,11.9,0.41285157,7.05484,2824746.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 14:00:00,51.3,11.8,0.097200274,7.0743713,2878640.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 14:00:00,51.3,11.9,0.09736419,7.2169495,2898684.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 15:00:00,51.4,11.8,0.40458143,6.846344,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 15:00:00,51.4,11.9,0.4810989,6.9791565,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 15:00:00,51.3,11.8,0.10587275,7.0104065,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 15:00:00,51.3,11.9,0.11071563,7.1510315,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 16:00:00,51.4,11.8,0.41346252,6.9014587,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 16:00:00,51.4,11.9,0.48826635,7.061615,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 16:00:00,51.3,11.8,0.114515424,6.95224,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 16:00:00,51.3,11.9,0.117227435,7.141693,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 17:00:00,51.4,11.8,0.42161345,6.7504272,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 17:00:00,51.4,11.9,0.4941523,6.8910522,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 17:00:00,51.3,11.8,0.12533367,6.7113647,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 17:00:00,51.3,11.9,0.12509525,6.8773804,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 18:00:00,51.4,11.8,0.4287362,6.6632385,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 18:00:00,51.4,11.9,0.4992336,6.8058167,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 18:00:00,51.3,11.8,0.1321435,6.6495667,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 18:00:00,51.3,11.9,0.12980402,6.813629,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 19:00:00,51.4,11.8,0.44441223,6.6756897,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 19:00:00,51.4,11.9,0.5122721,6.7635803,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 19:00:00,51.3,11.8,0.1500547,6.697174,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 19:00:00,51.3,11.9,0.1450479,6.8104553,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 20:00:00,51.4,11.8,0.45205653,6.6703186,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 20:00:00,51.4,11.9,0.5185753,6.787506,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 20:00:00,51.3,11.8,0.16152859,6.6996155,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 20:00:00,51.3,11.9,0.1540631,6.8402405,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 21:00:00,51.4,11.8,0.4556924,6.5362854,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 21:00:00,51.4,11.9,0.5211532,6.6280823,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 21:00:00,51.3,11.8,0.16693771,6.5831604,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 21:00:00,51.3,11.9,0.1578927,6.688629,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 22:00:00,51.4,11.8,0.47385693,7.1271057,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 22:00:00,51.4,11.9,0.53556263,7.207184,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 22:00:00,51.3,11.8,0.18548965,7.2052307,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 22:00:00,51.3,11.9,0.17273426,7.300934,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,0 days 23:00:00,51.4,11.8,0.5238652,7.4793396,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,0 days 23:00:00,51.4,11.9,0.57916343,7.6219177,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,0 days 23:00:00,51.3,11.8,0.23695827,7.453949,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,0 days 23:00:00,51.3,11.9,0.21770597,7.6160583,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-08,1 days 00:00:00,51.4,11.8,0.64228773,7.244232,2861964.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-08,1 days 00:00:00,51.4,11.9,0.69494843,7.3770447,2874364.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-08,1 days 00:00:00,51.3,11.8,0.38868487,7.1055603,2944528.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-08,1 days 00:00:00,51.3,11.9,0.36762953,7.2520447,2959584.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 01:00:00,51.4,11.8,0.16971491,7.6211243,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 01:00:00,51.4,11.9,0.13117865,7.7031555,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 01:00:00,51.3,11.8,0.20310096,7.5488586,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 01:00:00,51.3,11.9,0.15858933,7.63089,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 02:00:00,51.4,11.8,0.43280795,8.235016,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 02:00:00,51.4,11.9,0.44181198,8.2916565,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 02:00:00,51.3,11.8,0.46922266,8.217438,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 02:00:00,51.3,11.9,0.4757829,8.279938,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 03:00:00,51.4,11.8,0.666324,8.35495,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 03:00:00,51.4,11.9,0.68225336,8.5112,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 03:00:00,51.3,11.8,0.6996505,8.319794,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 03:00:00,51.3,11.9,0.699684,8.489716,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 04:00:00,51.4,11.8,0.7274933,7.749481,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 04:00:00,51.4,11.9,0.7606968,7.9135437,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 04:00:00,51.3,11.8,0.7686764,7.7084656,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 04:00:00,51.3,11.9,0.7857382,7.8803406,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 05:00:00,51.4,11.8,0.7352382,7.27536,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 05:00:00,51.4,11.9,0.76672065,7.4101257,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 05:00:00,51.3,11.8,0.7786341,7.179657,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 05:00:00,51.3,11.9,0.7934049,7.33786,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 06:00:00,51.4,11.8,0.7463917,7.125824,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 06:00:00,51.4,11.9,0.77489763,7.25473,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 06:00:00,51.3,11.8,0.7928014,6.998871,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 06:00:00,51.3,11.9,0.80397725,7.1336365,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 07:00:00,51.4,11.8,0.8099377,6.9130554,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 07:00:00,51.4,11.9,0.839822,7.0517273,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 07:00:00,51.3,11.8,0.8367747,6.9169617,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 07:00:00,51.3,11.9,0.8433685,7.063446,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 08:00:00,51.4,11.8,0.9046495,6.7173157,48780.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 08:00:00,51.4,11.9,0.9486154,6.8559875,50748.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 08:00:00,51.3,11.8,0.93416125,6.752472,51128.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 08:00:00,51.3,11.9,0.95195323,6.897003,52956.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 09:00:00,51.4,11.8,1.1483133,6.774658,254812.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 09:00:00,51.4,11.9,1.2313797,6.911377,264024.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 09:00:00,51.3,11.8,1.1351035,6.8430176,270384.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 09:00:00,51.3,11.9,1.2079701,6.991455,279452.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 10:00:00,51.4,11.8,1.5852898,6.829773,539898.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 10:00:00,51.4,11.9,1.6805828,6.968445,553556.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 10:00:00,51.3,11.8,1.6544014,6.892273,585808.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 10:00:00,51.3,11.9,1.74772,7.036804,598476.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 11:00:00,51.4,11.8,1.8100367,6.806366,784264.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 11:00:00,51.4,11.9,1.920037,6.9372253,796288.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 11:00:00,51.3,11.8,1.9248724,6.8434753,846310.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 11:00:00,51.3,11.9,2.0277648,6.980194,856828.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 12:00:00,51.4,11.8,1.939699,6.8611145,1070936.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 12:00:00,51.4,11.9,2.055347,6.9822083,1079336.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 12:00:00,51.3,11.8,2.076149,6.8786926,1128478.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 12:00:00,51.3,11.9,2.1840186,6.9997864,1134526.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 13:00:00,51.4,11.8,2.019599,6.733246,1284732.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 13:00:00,51.4,11.9,2.1355748,6.858246,1294236.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 13:00:00,51.3,11.8,2.147168,6.7312927,1351004.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 13:00:00,51.3,11.9,2.25991,6.860199,1357830.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 14:00:00,51.4,11.8,2.0769238,6.673767,1443440.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 14:00:00,51.4,11.9,2.1917672,6.7870483,1454860.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 14:00:00,51.3,11.8,2.188772,6.6151733,1513290.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 14:00:00,51.3,11.9,2.3050456,6.736267,1521942.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 15:00:00,51.4,11.8,2.0906181,6.504181,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 15:00:00,51.4,11.9,2.2083373,6.611603,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 15:00:00,51.3,11.8,2.2020488,6.392853,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 15:00:00,51.3,11.9,2.3187847,6.5158997,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 16:00:00,51.4,11.8,2.0998716,6.487793,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 16:00:00,51.4,11.9,2.2170691,6.563965,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 16:00:00,51.3,11.8,2.208695,6.3549805,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 16:00:00,51.3,11.9,2.324894,6.442871,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 17:00:00,51.4,11.8,2.1375418,6.6402893,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 17:00:00,51.4,11.9,2.2535472,6.732086,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 17:00:00,51.3,11.8,2.2454262,6.5367737,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 17:00:00,51.3,11.9,2.3602395,6.6246643,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 18:00:00,51.4,11.8,2.1758227,6.6235657,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 18:00:00,51.4,11.9,2.2946744,6.734894,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 18:00:00,51.3,11.8,2.2889824,6.625519,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 18:00:00,51.3,11.9,2.4079084,6.736847,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 19:00:00,51.4,11.8,2.1977723,6.4713135,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 19:00:00,51.4,11.9,2.3157148,6.6099854,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 19:00:00,51.3,11.8,2.3121686,6.481079,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 19:00:00,51.3,11.9,2.430573,6.6256104,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 20:00:00,51.4,11.8,2.2193341,6.2341614,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 20:00:00,51.4,11.9,2.3350267,6.3923645,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 20:00:00,51.3,11.8,2.33455,6.2673645,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 20:00:00,51.3,11.9,2.4503021,6.4216614,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 21:00:00,51.4,11.8,2.3672879,5.8485413,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 21:00:00,51.4,11.9,2.4693608,5.969635,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 21:00:00,51.3,11.8,2.4845452,5.8700256,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 21:00:00,51.3,11.9,2.5900006,5.983307,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 22:00:00,51.4,11.8,2.605021,5.366913,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 22:00:00,51.4,11.9,2.6554167,5.5016785,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 22:00:00,51.3,11.8,2.7242005,5.4372253,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 22:00:00,51.3,11.9,2.782762,5.560272,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,0 days 23:00:00,51.4,11.8,2.7752666,4.84671,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,0 days 23:00:00,51.4,11.9,2.8116703,5.012726,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,0 days 23:00:00,51.3,11.8,2.9125512,4.8818665,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,0 days 23:00:00,51.3,11.9,2.9614568,5.0263977,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-09,1 days 00:00:00,51.4,11.8,2.9961169,4.3329163,1493156.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-09,1 days 00:00:00,51.4,11.9,2.9788465,4.5047913,1504212.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-09,1 days 00:00:00,51.3,11.8,3.0990987,4.4129944,1562408.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-09,1 days 00:00:00,51.3,11.9,3.1121075,4.5672913,1570532.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 01:00:00,51.4,11.8,0.15814789,4.0849915,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 01:00:00,51.4,11.9,0.13443455,4.2236633,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 01:00:00,51.3,11.8,0.18201582,4.0986633,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 01:00:00,51.3,11.9,0.156397,4.2295227,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 02:00:00,51.4,11.8,0.34262612,4.048065,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 02:00:00,51.4,11.9,0.30007958,4.1593933,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 02:00:00,51.3,11.8,0.33168867,4.0695496,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 02:00:00,51.3,11.9,0.28905272,4.169159,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 03:00:00,51.4,11.8,0.63671917,4.020691,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 03:00:00,51.4,11.9,0.5925894,4.083191,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 03:00:00,51.3,11.8,0.6983131,4.069519,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 03:00:00,51.3,11.9,0.62262267,4.128113,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 04:00:00,51.4,11.8,0.89838356,3.7790222,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 04:00:00,51.4,11.9,0.81353635,3.902069,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 04:00:00,51.3,11.8,0.9689629,3.7633972,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 04:00:00,51.3,11.9,0.8677468,3.8981628,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 05:00:00,51.4,11.8,0.9408966,3.4195862,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 05:00:00,51.4,11.9,0.858441,3.5465393,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 05:00:00,51.3,11.8,1.0128617,3.38443,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 05:00:00,51.3,11.9,0.91483444,3.4996643,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-10,0 days 06:00:00,51.4,11.8,0.954628,3.1323853,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-10,0 days 06:00:00,51.4,11.9,0.87217987,3.269104,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-10,0 days 06:00:00,51.3,11.8,1.0261387,3.1089478,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-10,0 days 06:00:00,51.3,11.9,0.9291768,3.237854,0.0,0,0.0,50.0,lat51.3_lon11.9
